id,dim_1_id,attr_1,attr_2,attr_3,date_associated,numerator,denominator,created_at,updated_at,loaded_by,metric_id_id,row_status
226,13,Paulene,Written,,2014-10-03,40,60,2016-11-05 17:43:47.984314,2016-11-05 17:43:48.083771,,1,1
227,13,Laurence,Written,,2014-10-03,50,60,2016-11-05 17:43:48.321020,2016-11-05 17:43:48.383666,,1,1
228,13,Vernie,Written,,2014-10-03,47,60,2016-11-05 17:43:48.608850,2016-11-05 17:43:48.701582,,1,1
229,13,Sherryl,Written,,2014-10-03,51,60,2016-11-05 17:43:48.953197,2016-11-05 17:43:49.172427,,1,1
230,13,Joellen,Written,,2014-10-03,57,60,2016-11-05 17:43:49.253852,2016-11-05 17:43:49.383709,,1,1
231,13,Georgene,Written,,2014-10-03,44,60,2016-11-05 17:43:49.488780,2016-11-05 17:43:49.757080,,1,1
232,13,Mariel,Written,,2014-10-03,31,60,2016-11-05 17:43:50.008959,2016-11-05 17:43:50.203989,,1,1
233,13,Hermina,Written,,2014-10-03,54,60,2016-11-05 17:43:50.297772,2016-11-05 17:43:50.594747,,1,1
234,13,Morgan,Written,,2014-10-03,35,60,2016-11-05 17:43:50.854195,2016-11-05 17:43:50.994771,,1,1
235,13,Elicia,Written,,2014-10-03,48,60,2016-11-05 17:43:51.078381,2016-11-05 17:43:51.179445,,1,1
236,13,Quentin,Written,,2014-10-03,58,60,2016-11-05 17:43:51.242748,2016-11-05 17:43:51.362551,,1,1
237,13,Bari,Written,,2014-10-03,36,60,2016-11-05 17:43:51.631131,2016-11-05 17:43:51.728166,,1,1
238,13,Denice,Written,,2014-10-03,56,60,2016-11-05 17:43:51.809761,2016-11-05 17:43:51.906009,,1,1
239,13,Sam,Written,,2014-10-03,25,60,2016-11-05 17:43:52.188930,2016-11-05 17:43:52.279721,,1,1
240,13,Kenton,Written,,2014-10-03,35,60,2016-11-05 17:43:52.364453,2016-11-05 17:43:52.439247,,1,1
241,13,Sheilah,Practical,,2014-12-03,47,100,2016-11-05 17:43:52.554223,2016-11-05 17:43:52.668668,,1,1
242,13,Hanna,Practical,,2014-12-03,66,100,2016-11-05 17:43:52.731104,2016-11-05 17:43:52.805969,,1,1
243,13,Angel,Practical,,2014-12-03,53,100,2016-11-05 17:43:52.910920,2016-11-05 17:43:52.983927,,1,1
244,13,Cierra,Practical,,2014-12-03,74,100,2016-11-05 17:43:53.195837,2016-11-05 17:43:53.284305,,1,1
245,13,Peg,Practical,,2014-12-03,55,100,2016-11-05 17:43:53.387535,2016-11-05 17:43:53.472730,,1,1
246,13,Karole,Practical,,2014-12-03,69,100,2016-11-05 17:43:53.564635,2016-11-05 17:43:53.661657,,1,1
247,13,Eliz,Practical,,2014-12-03,49,100,2016-11-05 17:43:53.754068,2016-11-05 17:43:53.839316,,1,1
248,13,Laurence,Practical,,2014-12-03,88,100,2016-11-05 17:43:53.954161,2016-11-05 17:43:54.039376,,1,1
249,13,Lenora,Practical,,2014-12-03,66,100,2016-11-05 17:43:54.143512,2016-11-05 17:43:54.384125,,1,1
250,13,Chelsie,Practical,,2014-12-03,38,100,2016-11-05 17:43:54.465679,2016-11-05 17:43:54.539372,,1,1
251,13,Shawn,Practical,,2014-12-03,71,100,2016-11-05 17:43:54.642788,2016-11-05 17:43:54.724290,,1,1
252,13,Laurette,Practical,,2014-12-03,43,100,2016-11-05 17:43:54.810082,2016-11-05 17:43:54.906149,,1,1
253,13,Susie,Practical,,2014-12-03,78,100,2016-11-05 17:43:54.987234,2016-11-05 17:43:55.072734,,1,1
254,13,Shanelle,Practical,,2014-12-03,73,100,2016-11-05 17:43:55.175833,2016-11-05 17:43:55.404195,,1,1
255,13,Sol,Practical,,2014-12-03,67,100,2016-11-05 17:43:55.511370,2016-11-05 17:43:55.594973,,1,1
256,13,Paulene,Practical,,2014-12-03,91,100,2016-11-05 17:43:55.711083,2016-11-05 17:43:55.784153,,1,1
257,13,Laurence,Practical,,2014-12-03,80,100,2016-11-05 17:43:55.879194,2016-11-05 17:43:55.967144,,1,1
258,13,Vernie,Practical,,2014-12-03,43,100,2016-11-05 17:43:56.043282,2016-11-05 17:43:56.128479,,1,1
259,13,Sherryl,Practical,,2014-12-03,92,100,2016-11-05 17:43:56.231175,2016-11-05 17:43:56.306279,,1,1
260,13,Joellen,Practical,,2014-12-03,52,100,2016-11-05 17:43:56.509641,2016-11-05 17:43:56.606166,,1,1
261,13,Georgene,Practical,,2014-12-03,99,100,2016-11-05 17:43:56.687299,2016-11-05 17:43:56.812967,,1,1
262,13,Mariel,Practical,,2014-12-03,64,100,2016-11-05 17:43:56.932146,2016-11-05 17:43:57.028362,,1,1
263,13,Hermina,Practical,,2014-12-03,58,100,2016-11-05 17:43:57.109856,2016-11-05 17:43:57.206357,,1,1
264,13,Morgan,Practical,,2014-12-03,68,100,2016-11-05 17:43:57.309704,2016-11-05 17:43:57.395040,,1,1
265,13,Elicia,Practical,,2014-12-03,38,100,2016-11-05 17:43:57.555152,2016-11-05 17:43:57.633827,,1,1
266,13,Quentin,Practical,,2014-12-03,95,100,2016-11-05 17:43:57.720873,2016-11-05 17:43:57.839511,,1,1
267,13,Bari,Practical,,2014-12-03,83,100,2016-11-05 17:43:57.931530,2016-11-05 17:43:58.006137,,1,1
268,13,Denice,Practical,,2014-12-03,61,100,2016-11-05 17:43:58.087888,2016-11-05 17:43:58.195066,,1,1
269,13,Sam,Practical,,2014-12-03,38,100,2016-11-05 17:43:58.287752,2016-11-05 17:43:58.378333,,1,1
270,13,Kenton,Practical,,2014-12-03,61,100,2016-11-05 17:43:58.488771,2016-11-05 17:43:58.751204,,1,1
271,14,Sheilah,Oral,,2014-08-04,29,40,2016-11-05 17:43:58.831445,2016-11-05 17:43:58.946407,,1,1
272,14,Hanna,Oral,,2014-08-04,34,40,2016-11-05 17:43:59.042330,2016-11-05 17:43:59.179778,,1,1
273,14,Angel,Oral,,2014-08-04,23,40,2016-11-05 17:43:59.289246,2016-11-05 17:43:59.361793,,1,1
274,14,Cierra,Oral,,2014-08-04,31,40,2016-11-05 17:43:59.454095,2016-11-05 17:43:59.561832,,1,1
275,14,Peg,Oral,,2014-08-04,35,40,2016-11-05 17:43:59.787362,2016-11-05 17:43:59.872995,,1,1
276,14,Karole,Oral,,2014-08-04,18,40,2016-11-05 17:43:59.964933,2016-11-05 17:44:00.050906,,1,1
277,14,Eliz,Oral,,2014-08-04,17,40,2016-11-05 17:44:00.165978,2016-11-05 17:44:00.272982,,1,1
278,14,Laurence,Oral,,2014-08-04,15,40,2016-11-05 17:44:00.375696,2016-11-05 17:44:00.450973,,1,1
279,14,Lenora,Oral,,2014-08-04,39,40,2016-11-05 17:44:00.555254,2016-11-05 17:44:00.651014,,1,1
280,14,Chelsie,Oral,,2014-08-04,28,40,2016-11-05 17:44:00.909684,2016-11-05 17:44:00.984141,,1,1
281,14,Shawn,Oral,,2014-08-04,33,40,2016-11-05 17:44:01.076190,2016-11-05 17:44:01.190819,,1,1
282,14,Laurette,Oral,,2014-08-04,38,40,2016-11-05 17:44:01.298156,2016-11-05 17:44:01.373154,,1,1
283,14,Susie,Oral,,2014-08-04,34,40,2016-11-05 17:44:01.465044,2016-11-05 17:44:01.573261,,1,1
284,14,Shanelle,Oral,,2014-08-04,36,40,2016-11-05 17:44:01.665133,2016-11-05 17:44:01.750898,,1,1
285,14,Sol,Oral,,2014-08-04,24,40,2016-11-05 17:44:01.975557,2016-11-05 17:44:02.178795,,1,1
286,14,Paulene,Oral,,2014-08-04,19,40,2016-11-05 17:44:02.299825,2016-11-05 17:44:02.417539,,1,1
287,14,Laurence,Oral,,2014-08-04,31,40,2016-11-05 17:44:02.511635,2016-11-05 17:44:02.584346,,1,1
288,14,Vernie,Oral,,2014-08-04,30,40,2016-11-05 17:44:02.675828,2016-11-05 17:44:02.784211,,1,1
289,14,Sherryl,Oral,,2014-08-04,28,40,2016-11-05 17:44:02.876157,2016-11-05 17:44:03.071144,,1,1
290,14,Joellen,Oral,,2014-08-04,32,40,2016-11-05 17:44:03.165350,2016-11-05 17:44:03.273731,,1,1
291,14,Georgene,Oral,,2014-08-04,18,40,2016-11-05 17:44:03.356479,2016-11-05 17:44:03.446480,,1,1
292,14,Mariel,Oral,,2014-08-04,18,40,2016-11-05 17:44:03.555011,2016-11-05 17:44:03.651065,,1,1
293,14,Hermina,Oral,,2014-08-04,31,40,2016-11-05 17:44:03.743968,2016-11-05 17:44:03.839999,,1,1
294,14,Morgan,Oral,,2014-08-04,22,40,2016-11-05 17:44:03.999536,2016-11-05 17:44:04.226743,,1,1
295,14,Elicia,Oral,,2014-08-04,30,40,2016-11-05 17:44:04.332574,2016-11-05 17:44:04.550985,,1,1
296,14,Quentin,Oral,,2014-08-04,15,40,2016-11-05 17:44:04.642648,2016-11-05 17:44:04.895597,,1,1
297,14,Bari,Oral,,2014-08-04,18,40,2016-11-05 17:44:04.977042,2016-11-05 17:44:05.217892,,1,1
298,14,Denice,Oral,,2014-08-04,21,40,2016-11-05 17:44:05.419463,2016-11-05 17:44:05.512854,,1,1
299,14,Sam,Oral,,2014-08-04,35,40,2016-11-05 17:44:05.754998,2016-11-05 17:44:05.828764,,1,1
300,14,Kenton,Oral,,2014-08-04,33,40,2016-11-05 17:44:05.976145,2016-11-05 17:44:06.051164,,1,1
301,14,Sheilah,Written,,2014-10-04,50,60,2016-11-05 17:44:06.142836,2016-11-05 17:44:06.257786,,1,1
302,14,Hanna,Written,,2014-10-04,50,60,2016-11-05 17:44:06.376609,2016-11-05 17:44:06.495749,,1,1
303,14,Angel,Written,,2014-10-04,57,60,2016-11-05 17:44:06.577402,2016-11-05 17:44:06.662175,,1,1
304,14,Cierra,Written,,2014-10-04,58,60,2016-11-05 17:44:06.765078,2016-11-05 17:44:06.840183,,1,1
305,14,Peg,Written,,2014-10-04,50,60,2016-11-05 17:44:07.088225,2016-11-05 17:44:07.195545,,1,1
306,14,Karole,Written,,2014-10-04,57,60,2016-11-05 17:44:07.276502,2016-11-05 17:44:07.384428,,1,1
307,14,Eliz,Written,,2014-10-04,50,60,2016-11-05 17:44:07.464943,2016-11-05 17:44:07.573340,,1,1
308,14,Laurence,Written,,2014-10-04,46,60,2016-11-05 17:44:07.665306,2016-11-05 17:44:07.751060,,1,1
309,14,Lenora,Written,,2014-10-04,36,60,2016-11-05 17:44:07.831682,2016-11-05 17:44:07.940172,,1,1
310,14,Chelsie,Written,,2014-10-04,41,60,2016-11-05 17:44:08.165454,2016-11-05 17:44:08.240011,,1,1
311,14,Shawn,Written,,2014-10-04,56,60,2016-11-05 17:44:08.343189,2016-11-05 17:44:08.424575,,1,1
312,14,Laurette,Written,,2014-10-04,44,60,2016-11-05 17:44:08.511349,2016-11-05 17:44:08.606681,,1,1
313,14,Susie,Written,,2014-10-04,52,60,2016-11-05 17:44:08.690083,2016-11-05 17:44:08.773310,,1,1
314,14,Shanelle,Written,,2014-10-04,31,60,2016-11-05 17:44:08.889324,2016-11-05 17:44:08.973409,,1,1
315,14,Sol,Written,,2014-10-04,50,60,2016-11-05 17:44:09.066903,2016-11-05 17:44:09.306934,,1,1
316,14,Paulene,Written,,2014-10-04,51,60,2016-11-05 17:44:09.399279,2016-11-05 17:44:09.484647,,1,1
317,14,Laurence,Written,,2014-10-04,33,60,2016-11-05 17:44:09.565667,2016-11-05 17:44:09.662495,,1,1
318,14,Vernie,Written,,2014-10-04,36,60,2016-11-05 17:44:09.745242,2016-11-05 17:44:09.817903,,1,1
319,14,Sherryl,Written,,2014-10-04,43,60,2016-11-05 17:44:09.969832,2016-11-05 17:44:10.106787,,1,1
320,14,Joellen,Written,,2014-10-04,36,60,2016-11-05 17:44:10.187828,2016-11-05 17:44:10.440216,,1,1
321,14,Georgene,Written,,2014-10-04,31,60,2016-11-05 17:44:10.521253,2016-11-05 17:44:10.613565,,1,1
322,14,Mariel,Written,,2014-10-04,27,60,2016-11-05 17:44:10.733071,2016-11-05 17:44:10.817909,,1,1
323,14,Hermina,Written,,2014-10-04,50,60,2016-11-05 17:44:10.911987,2016-11-05 17:44:10.995719,,1,1
324,14,Morgan,Written,,2014-10-04,43,60,2016-11-05 17:44:11.109894,2016-11-05 17:44:11.184705,,1,1
325,14,Elicia,Written,,2014-10-04,29,60,2016-11-05 17:44:11.266241,2016-11-05 17:44:11.529351,,1,1
326,14,Quentin,Written,,2014-10-04,37,60,2016-11-05 17:44:11.632022,2016-11-05 17:44:11.706924,,1,1
327,14,Bari,Written,,2014-10-04,32,60,2016-11-05 17:44:11.788457,2016-11-05 17:44:11.891430,,1,1
328,14,Denice,Written,,2014-10-04,45,60,2016-11-05 17:44:11.967318,2016-11-05 17:44:12.140403,,1,1
329,14,Sam,Written,,2014-10-04,51,60,2016-11-05 17:44:12.265964,2016-11-05 17:44:12.351289,,1,1
330,14,Kenton,Written,,2014-10-04,49,60,2016-11-05 17:44:12.552636,2016-11-05 17:44:12.640184,,1,1
331,14,Sheilah,Practical,,2014-12-04,78,100,2016-11-05 17:44:12.743598,2016-11-05 17:44:12.846893,,1,1
332,14,Hanna,Practical,,2014-12-04,80,100,2016-11-05 17:44:12.927617,2016-11-05 17:44:13.012443,,1,1
333,14,Angel,Practical,,2014-12-04,82,100,2016-11-05 17:44:13.115747,2016-11-05 17:44:13.190333,,1,1
334,14,Cierra,Practical,,2014-12-04,72,100,2016-11-05 17:44:13.272525,2016-11-05 17:44:13.368877,,1,1
335,14,Peg,Practical,,2014-12-04,38,100,2016-11-05 17:44:13.449171,2016-11-05 17:44:13.701514,,1,1
336,14,Karole,Practical,,2014-12-04,47,100,2016-11-05 17:44:13.793371,2016-11-05 17:44:13.890275,,1,1
337,14,Eliz,Practical,,2014-12-04,54,100,2016-11-05 17:44:13.982821,2016-11-05 17:44:14.079174,,1,1
338,14,Laurence,Practical,,2014-12-04,99,100,2016-11-05 17:44:14.149644,2016-11-05 17:44:14.268099,,1,1
339,14,Lenora,Practical,,2014-12-04,43,100,2016-11-05 17:44:14.350157,2016-11-05 17:44:14.435192,,1,1
340,14,Chelsie,Practical,,2014-12-04,61,100,2016-11-05 17:44:14.537878,2016-11-05 17:44:14.612560,,1,1
341,14,Shawn,Practical,,2014-12-04,96,100,2016-11-05 17:44:14.862272,2016-11-05 17:44:14.980321,,1,1
342,14,Laurette,Practical,,2014-12-04,50,100,2016-11-05 17:44:15.067973,2016-11-05 17:44:15.173655,,1,1
343,14,Susie,Practical,,2014-12-04,76,100,2016-11-05 17:44:15.267247,2016-11-05 17:44:15.351396,,1,1
344,14,Shanelle,Practical,,2014-12-04,56,100,2016-11-05 17:44:15.467837,2016-11-05 17:44:15.562679,,1,1
345,14,Sol,Practical,,2014-12-04,48,100,2016-11-05 17:44:15.643270,2016-11-05 17:44:15.718114,,1,1
346,14,Paulene,Practical,,2014-12-04,71,100,2016-11-05 17:44:15.976623,2016-11-05 17:44:16.051563,,1,1
347,14,Laurence,Practical,,2014-12-04,88,100,2016-11-05 17:44:16.132160,2016-11-05 17:44:16.240355,,1,1
348,14,Vernie,Practical,,2014-12-04,47,100,2016-11-05 17:44:16.333629,2016-11-05 17:44:16.413447,,1,1
349,14,Sherryl,Practical,,2014-12-04,68,100,2016-11-05 17:44:16.499574,2016-11-05 17:44:16.595941,,1,1
350,14,Joellen,Practical,,2014-12-04,50,100,2016-11-05 17:44:16.677106,2016-11-05 17:44:16.762697,,1,1
351,14,Georgene,Practical,,2014-12-04,98,100,2016-11-05 17:44:16.997006,2016-11-05 17:44:17.113805,,1,1
352,14,Mariel,Practical,,2014-12-04,93,100,2016-11-05 17:44:17.193815,2016-11-05 17:44:17.301769,,1,1
353,14,Hermina,Practical,,2014-12-04,37,100,2016-11-05 17:44:17.393414,2016-11-05 17:44:17.479392,,1,1
354,14,Morgan,Practical,,2014-12-04,70,100,2016-11-05 17:44:17.560725,2016-11-05 17:44:17.669349,,1,1
355,14,Elicia,Practical,,2014-12-04,96,100,2016-11-05 17:44:17.738045,2016-11-05 17:44:17.812869,,1,1
356,14,Quentin,Practical,,2014-12-04,55,100,2016-11-05 17:44:17.915683,2016-11-05 17:44:18.134924,,1,1
357,14,Bari,Practical,,2014-12-04,98,100,2016-11-05 17:44:18.217295,2016-11-05 17:44:18.290788,,1,1
358,14,Denice,Practical,,2014-12-04,38,100,2016-11-05 17:44:18.393975,2016-11-05 17:44:18.479465,,1,1
359,14,Sam,Practical,,2014-12-04,92,100,2016-11-05 17:44:18.572490,2016-11-05 17:44:18.657212,,1,1
360,14,Kenton,Practical,,2014-12-04,91,100,2016-11-05 17:44:18.772679,2016-11-05 17:44:18.890828,,1,1
361,15,Sheilah,Oral,,2014-02-01,19,40,2016-11-05 17:44:18.983990,2016-11-05 17:44:19.225032,,1,1
362,15,Hanna,Oral,,2014-02-01,18,40,2016-11-05 17:44:19.316036,2016-11-05 17:44:19.424059,,1,1
363,15,Angel,Oral,,2014-02-01,31,40,2016-11-05 17:44:19.507436,2016-11-05 17:44:19.590830,,1,1
364,15,Cierra,Oral,,2014-02-01,20,40,2016-11-05 17:44:19.695873,2016-11-05 17:44:19.779713,,1,1
365,15,Peg,Oral,,2014-02-01,33,40,2016-11-05 17:44:20.004947,2016-11-05 17:44:20.124125,,1,1
366,15,Karole,Oral,,2014-02-01,37,40,2016-11-05 17:44:20.206678,2016-11-05 17:44:20.302046,,1,1
367,15,Eliz,Oral,,2014-02-01,34,40,2016-11-05 17:44:20.538510,2016-11-05 17:44:20.768761,,1,1
368,15,Laurence,Oral,,2014-02-01,18,40,2016-11-05 17:44:20.862550,2016-11-05 17:44:21.124540,,1,1
369,15,Lenora,Oral,,2014-02-01,22,40,2016-11-05 17:44:21.383186,2016-11-05 17:44:21.468707,,1,1
370,15,Chelsie,Oral,,2014-02-01,32,40,2016-11-05 17:44:21.739921,2016-11-05 17:44:21.968661,,1,1
371,15,Shawn,Oral,,2014-02-01,17,40,2016-11-05 17:44:22.049459,2016-11-05 17:44:22.314038,,1,1
372,15,Laurette,Oral,,2014-02-01,21,40,2016-11-05 17:44:22.583238,2016-11-05 17:44:22.657484,,1,1
373,15,Susie,Oral,,2014-02-01,18,40,2016-11-05 17:44:22.927240,2016-11-05 17:44:23.146408,,1,1
374,15,Shanelle,Oral,,2014-02-01,27,40,2016-11-05 17:44:23.238392,2016-11-05 17:44:23.491198,,1,1
375,15,Sol,Oral,,2014-02-01,33,40,2016-11-05 17:44:23.727675,2016-11-05 17:44:23.813209,,1,1
376,15,Paulene,Oral,,2014-02-01,23,40,2016-11-05 17:44:24.061062,2016-11-05 17:44:24.190923,,1,1
377,15,Laurence,Oral,,2014-02-01,20,40,2016-11-05 17:44:24.260642,2016-11-05 17:44:24.346585,,1,1
378,15,Vernie,Oral,,2014-02-01,24,40,2016-11-05 17:44:24.451060,2016-11-05 17:44:24.679855,,1,1
379,15,Sherryl,Oral,,2014-02-01,32,40,2016-11-05 17:44:24.760551,2016-11-05 17:44:25.227833,,1,1
380,15,Joellen,Oral,,2014-02-01,25,40,2016-11-05 17:44:25.339250,2016-11-05 17:44:25.538860,,1,1
381,15,Georgene,Oral,,2014-02-01,22,40,2016-11-05 17:44:25.638371,2016-11-05 17:44:25.838881,,1,1
382,15,Mariel,Oral,,2014-02-01,33,40,2016-11-05 17:44:26.120076,2016-11-05 17:44:26.427074,,1,1
383,15,Hermina,Oral,,2014-02-01,35,40,2016-11-05 17:44:27.008690,2016-11-05 17:44:27.305683,,1,1
384,15,Morgan,Oral,,2014-02-01,32,40,2016-11-05 17:44:27.620637,2016-11-05 17:44:27.906214,,1,1
385,15,Elicia,Oral,,2014-02-01,38,40,2016-11-05 17:44:28.218372,2016-11-05 17:44:28.483601,,1,1
386,15,Quentin,Oral,,2014-02-01,24,40,2016-11-05 17:44:28.671922,2016-11-05 17:44:28.835578,,1,1
387,15,Bari,Oral,,2014-02-01,37,40,2016-11-05 17:44:28.984600,2016-11-05 17:44:29.202168,,1,1
388,15,Denice,Oral,,2014-02-01,28,40,2016-11-05 17:44:29.284733,2016-11-05 17:44:29.368874,,1,1
389,15,Sam,Oral,,2014-02-01,30,40,2016-11-05 17:44:29.472359,2016-11-05 17:44:29.546705,,1,1
390,15,Kenton,Oral,,2014-02-01,38,40,2016-11-05 17:44:29.627559,2016-11-05 17:44:29.857938,,1,1
391,15,Sheilah,Written,,2014-04-01,26,60,2016-11-05 17:44:29.938514,2016-11-05 17:44:30.025411,,1,1
392,15,Hanna,Written,,2014-04-01,34,60,2016-11-05 17:44:30.117151,2016-11-05 17:44:30.179882,,1,1
393,15,Angel,Written,,2014-04-01,41,60,2016-11-05 17:44:30.262542,2016-11-05 17:44:30.368739,,1,1
394,15,Cierra,Written,,2014-04-01,45,60,2016-11-05 17:44:30.460631,2016-11-05 17:44:30.546495,,1,1
395,15,Peg,Written,,2014-04-01,26,60,2016-11-05 17:44:30.638259,2016-11-05 17:44:30.735529,,1,1
396,15,Karole,Written,,2014-04-01,56,60,2016-11-05 17:44:30.995665,2016-11-05 17:44:31.069505,,1,1
397,15,Eliz,Written,,2014-04-01,44,60,2016-11-05 17:44:31.317581,2016-11-05 17:44:31.546626,,1,1
398,15,Laurence,Written,,2014-04-01,49,60,2016-11-05 17:44:31.638885,2016-11-05 17:44:31.891047,,1,1
399,15,Lenora,Written,,2014-04-01,28,60,2016-11-05 17:44:31.962137,2016-11-05 17:44:32.213415,,1,1
400,15,Chelsie,Written,,2014-04-01,41,60,2016-11-05 17:44:32.439893,2016-11-05 17:44:32.513300,,1,1
401,15,Shawn,Written,,2014-04-01,37,60,2016-11-05 17:44:32.761003,2016-11-05 17:44:32.892180,,1,1
402,15,Laurette,Written,,2014-04-01,58,60,2016-11-05 17:44:32.971880,2016-11-05 17:44:33.069414,,1,1
403,15,Susie,Written,,2014-04-01,39,60,2016-11-05 17:44:33.150069,2016-11-05 17:44:33.224397,,1,1
404,15,Shanelle,Written,,2014-04-01,42,60,2016-11-05 17:44:33.328060,2016-11-05 17:44:33.402299,,1,1
405,15,Sol,Written,,2014-04-01,47,60,2016-11-05 17:44:33.482849,2016-11-05 17:44:33.580005,,1,1
406,15,Paulene,Written,,2014-04-01,30,60,2016-11-05 17:44:33.663159,2016-11-05 17:44:33.780022,,1,1
407,15,Laurence,Written,,2014-04-01,55,60,2016-11-05 17:44:33.863313,2016-11-05 17:44:34.187967,,1,1
408,15,Vernie,Written,,2014-04-01,40,60,2016-11-05 17:44:34.294670,2016-11-05 17:44:34.546711,,1,1
409,15,Sherryl,Written,,2014-04-01,26,60,2016-11-05 17:44:34.628143,2016-11-05 17:44:34.857999,,1,1
410,15,Joellen,Written,,2014-04-01,55,60,2016-11-05 17:44:35.087753,2016-11-05 17:44:35.180081,,1,1
411,15,Georgene,Written,,2014-04-01,48,60,2016-11-05 17:44:35.428208,2016-11-05 17:44:35.672573,,1,1
412,15,Mariel,Written,,2014-04-01,38,60,2016-11-05 17:44:35.772145,2016-11-05 17:44:35.969104,,1,1
413,15,Hermina,Written,,2014-04-01,28,60,2016-11-05 17:44:36.050248,2016-11-05 17:44:36.239278,,1,1
414,15,Morgan,Written,,2014-04-01,59,60,2016-11-05 17:44:36.338801,2016-11-05 17:44:36.539364,,1,1
415,15,Elicia,Written,,2014-04-01,28,60,2016-11-05 17:44:36.638626,2016-11-05 17:44:36.880220,,1,1
416,15,Quentin,Written,,2014-04-01,29,60,2016-11-05 17:44:37.130685,2016-11-05 17:44:37.202470,,1,1
417,15,Bari,Written,,2014-04-01,54,60,2016-11-05 17:44:37.450260,2016-11-05 17:44:37.650418,,1,1
418,15,Denice,Written,,2014-04-01,48,60,2016-11-05 17:44:37.739359,2016-11-05 17:44:37.980375,,1,1
419,15,Sam,Written,,2014-04-01,59,60,2016-11-05 17:44:38.107169,2016-11-05 17:44:38.191449,,1,1
420,15,Kenton,Written,,2014-04-01,56,60,2016-11-05 17:44:38.283538,2016-11-05 17:44:38.380229,,1,1
421,15,Sheilah,Practical,,2014-06-01,37,100,2016-11-05 17:44:38.462144,2016-11-05 17:44:38.547987,,1,1
422,15,Hanna,Practical,,2014-06-01,86,100,2016-11-05 17:44:38.655924,2016-11-05 17:44:38.741334,,1,1
423,15,Angel,Practical,,2014-06-01,50,100,2016-11-05 17:44:38.833308,2016-11-05 17:44:38.930441,,1,1
424,15,Cierra,Practical,,2014-06-01,72,100,2016-11-05 17:44:39.011003,2016-11-05 17:44:39.085799,,1,1
425,15,Peg,Practical,,2014-06-01,81,100,2016-11-05 17:44:39.201221,2016-11-05 17:44:39.274686,,1,1
426,15,Karole,Practical,,2014-06-01,35,100,2016-11-05 17:44:39.366639,2016-11-05 17:44:39.474654,,1,1
427,15,Eliz,Practical,,2014-06-01,64,100,2016-11-05 17:44:39.567954,2016-11-05 17:44:39.652480,,1,1
428,15,Laurence,Practical,,2014-06-01,47,100,2016-11-05 17:44:39.735153,2016-11-05 17:44:39.841455,,1,1
429,15,Lenora,Practical,,2014-06-01,88,100,2016-11-05 17:44:39.925231,2016-11-05 17:44:40.019150,,1,1
430,15,Chelsie,Practical,,2014-06-01,35,100,2016-11-05 17:44:40.102570,2016-11-05 17:44:40.208148,,1,1
431,15,Shawn,Practical,,2014-06-01,41,100,2016-11-05 17:44:40.289136,2016-11-05 17:44:40.381581,,1,1
432,15,Laurette,Practical,,2014-06-01,67,100,2016-11-05 17:44:40.477670,2016-11-05 17:44:40.552663,,1,1
433,15,Susie,Practical,,2014-06-01,77,100,2016-11-05 17:44:40.644884,2016-11-05 17:44:40.736221,,1,1
434,15,Shanelle,Practical,,2014-06-01,82,100,2016-11-05 17:44:40.834495,2016-11-05 17:44:40.908078,,1,1
435,15,Sol,Practical,,2014-06-01,53,100,2016-11-05 17:44:41.011054,2016-11-05 17:44:41.097587,,1,1
436,15,Paulene,Practical,,2014-06-01,67,100,2016-11-05 17:44:41.189384,2016-11-05 17:44:41.263714,,1,1
437,15,Laurence,Practical,,2014-06-01,67,100,2016-11-05 17:44:41.378037,2016-11-05 17:44:41.541475,,1,1
438,15,Vernie,Practical,,2014-06-01,99,100,2016-11-05 17:44:41.634605,2016-11-05 17:44:41.719453,,1,1
439,15,Sherryl,Practical,,2014-06-01,79,100,2016-11-05 17:44:41.801757,2016-11-05 17:44:41.919405,,1,1
440,15,Joellen,Practical,,2014-06-01,35,100,2016-11-05 17:44:42.001874,2016-11-05 17:44:42.085921,,1,1
441,15,Georgene,Practical,,2014-06-01,58,100,2016-11-05 17:44:42.178276,2016-11-05 17:44:42.270515,,1,1
442,15,Mariel,Practical,,2014-06-01,79,100,2016-11-05 17:44:42.362019,2016-11-05 17:44:42.469584,,1,1
443,15,Hermina,Practical,,2014-06-01,36,100,2016-11-05 17:44:42.550367,2016-11-05 17:44:42.625114,,1,1
444,15,Morgan,Practical,,2014-06-01,74,100,2016-11-05 17:44:42.728561,2016-11-05 17:44:42.908863,,1,1
445,15,Elicia,Practical,,2014-06-01,46,100,2016-11-05 17:44:43.061590,2016-11-05 17:44:43.147944,,1,1
446,15,Quentin,Practical,,2014-06-01,97,100,2016-11-05 17:44:43.229732,2016-11-05 17:44:43.325141,,1,1
447,15,Bari,Practical,,2014-06-01,81,100,2016-11-05 17:44:43.396557,2016-11-05 17:44:43.469773,,1,1
448,15,Denice,Practical,,2014-06-01,46,100,2016-11-05 17:44:43.573412,2016-11-05 17:44:43.647655,,1,1
449,15,Sam,Practical,,2014-06-01,73,100,2016-11-05 17:44:43.729321,2016-11-05 17:44:43.825060,,1,1
450,15,Kenton,Practical,,2014-06-01,46,100,2016-11-05 17:44:43.910193,2016-11-05 17:44:43.991802,,1,1
451,16,Sheilah,Oral,,2014-02-02,39,40,2016-11-05 17:44:44.094696,2016-11-05 17:44:44.181589,,1,1
